Time,Phase_Labels
1738247204.2660997,0
1738247204.2829106,0
1738247204.2976344,0
1738247204.315676,0
1738247204.3324888,0
1738247204.3479164,0
1738247204.364925,0
1738247204.3822343,0
1738247204.3978496,0
1738247204.4155092,0
1738247204.4330933,0
1738247204.4473207,0
1738247204.4643335,0
1738247204.4829376,0
1738247204.4983037,0
1738247204.515352,0
1738247204.533344,0
1738247204.5483644,0
1738247204.5646682,0
1738247204.5830472,0
1738247204.5977862,0
1738247204.6167068,0
1738247204.6331775,0
1738247204.6479137,0
1738247204.6655369,0
1738247204.683334,1
1738247204.6983514,1
1738247204.715427,1
1738247204.7330525,1
1738247204.7484405,1
1738247204.7656727,1
1738247204.7835145,1
1738247204.7981668,1
1738247204.8157682,1
1738247204.8334224,1
1738247204.8484776,1
1738247204.8654854,1
1738247204.883798,1
1738247204.898894,1
1738247204.9171555,1
1738247204.934145,1
1738247204.9487967,1
1738247204.9663591,1
1738247204.983673,1
1738247204.999028,1
1738247205.0165987,1
1738247205.0342398,1
1738247205.0490558,1
1738247205.0662675,1
1738247205.0835507,1
1738247205.09893,1
1738247205.116689,1
1738247205.1339812,1
1738247205.1494763,1
1738247205.1662817,1
1738247205.18396,1
1738247205.198342,1
1738247205.2159936,1
1738247205.2336922,1
1738247205.2492058,1
1738247205.2657237,1
1738247205.2837524,1
1738247205.2985942,1
1738247205.3154912,1
1738247205.3338385,1
1738247205.3487322,0
1738247205.3662555,0
1738247205.38403,0
1738247205.398826,0
1738247205.4159136,0
1738247205.4345796,0
1738247205.44916,0
1738247205.4652417,0
1738247205.4840443,0
1738247205.49905,0
1738247205.515529,0
1738247205.53397,0
1738247205.5494306,0
1738247205.5648353,0
1738247205.5844045,0
1738247205.599192,0
1738247205.615337,0
1738247205.6346226,0
1738247205.6491678,0
1738247205.6651711,0
1738247205.684455,0
1738247205.6993484,0
1738247205.7154503,0
1738247205.7348423,0
1738247205.749169,0
1738247205.7650492,0
1738247205.7843697,0
1738247205.7994206,0
1738247205.815874,0
1738247205.8346295,0
1738247205.850157,0
1738247205.8659494,0
1738247205.8843212,0
1738247205.8993452,0
1738247205.915516,0
1738247205.934621,0
1738247205.9485674,0
1738247205.965747,0
1738247205.9847772,0
1738247205.999212,0
1738247206.015738,0
1738247206.0343225,0
1738247206.0498445,0
1738247206.0651133,0
1738247206.0856798,0
1738247206.0992982,0
1738247206.1152656,0
1738247206.1350994,0
1738247206.1497772,0
1738247206.165526,0
1738247206.1852908,0
1738247206.2000258,0
1738247206.215655,0
1738247206.235002,0
1738247206.2499013,0
1738247206.266103,0
1738247206.2852385,0
1738247206.299858,0
1738247206.315983,0
1738247206.3357286,0
1738247206.3500996,0
1738247206.366405,1
1738247206.3852406,1
1738247206.3998718,1
1738247206.4160497,1
1738247206.4363544,1
1738247206.4502218,1
1738247206.466349,1
1738247206.4857168,1
1738247206.5004904,1
1738247206.5159094,1
1738247206.5363064,1
1738247206.550212,1
1738247206.56696,1
1738247206.586657,1
1738247206.6005306,1
1738247206.6163757,1
1738247206.6364334,1
1738247206.6508093,1
1738247206.666574,1
1738247206.6864734,1
1738247206.7011733,1
1738247206.7168496,1
1738247206.7364612,1
1738247206.7510853,1
1738247206.7669537,1
1738247206.7865422,1
1738247206.8010814,1
1738247206.8166325,1
1738247206.8360684,1
1738247206.851102,1
1738247206.8670197,1
1738247206.8867912,1
1738247206.901233,1
1738247206.917354,1
1738247206.936696,1
1738247206.9508038,1
1738247206.9672124,1
1738247206.986811,1
1738247207.0006392,1
1738247207.0175948,1
1738247207.0362835,0
1738247207.05079,0
1738247207.0674665,0
1738247207.0863383,0
1738247207.1012857,0
1738247207.11785,0
1738247207.1368296,0
1738247207.151117,0
1738247207.1673589,0
1738247207.186313,0
1738247207.201398,0
1738247207.217727,0
1738247207.236326,0
1738247207.2514915,0
1738247207.2673264,0
1738247207.2862256,0
1738247207.300727,0
1738247207.3178062,0
1738247207.3366425,0
1738247207.3512187,0
1738247207.3674235,0
1738247207.386929,0
1738247207.4012427,0
1738247207.4181087,0
1738247207.43665,0
1738247207.4518223,0
1738247207.4679906,0
1738247207.4869325,0
1738247207.5016828,0
1738247207.5176425,0
1738247207.5369215,0
1738247207.5522113,0
1738247207.568087,0
1738247207.5869944,0
1738247207.601693,0
1738247207.61798,0
1738247207.6374464,0
1738247207.651322,0
1738247207.6682515,0
1738247207.6870475,0
1738247207.7010114,0
1738247207.7177105,0
1738247207.73693,0
1738247207.7518482,0
1738247207.7680569,0
1738247207.7879682,0
1738247207.802075,0
1738247207.818759,0
1738247207.8380826,0
1738247207.852291,0
1738247207.869354,0
1738247207.887635,0
1738247207.9026382,0
1738247207.9198377,0
1738247207.9382734,0
1738247207.953042,0
1738247207.9706154,0
1738247207.98848,0
1738247208.003326,0
1738247208.0204604,0
1738247208.0386562,1
1738247208.0530286,1
1738247208.0707712,1
1738247208.0884266,1
1738247208.1034985,1
1738247208.1212907,1
1738247208.138571,1
1738247208.1532135,1
1738247208.1714318,1
1738247208.1888816,1
1738247208.2037475,1
1738247208.2221406,1
1738247208.2388954,1
1738247208.253466,1
1738247208.271486,1
1738247208.288697,1
1738247208.3031125,1
1738247208.3220673,1
1738247208.339064,1
1738247208.353383,1
1738247208.372986,1
1738247208.3897092,1
1738247208.4045124,1
1738247208.4231722,1
1738247208.4397335,1
1738247208.454836,1
1738247208.4731188,1
1738247208.4903438,1
1738247208.505415,1
1738247208.5237656,1
1738247208.5409305,1
1738247208.555941,1
1738247208.5746408,1
1738247208.5908186,1
1738247208.6063423,1
1738247208.6244383,1
1738247208.6414149,1
1738247208.656505,0
1738247208.6751132,0
1738247208.6916263,0
1738247208.7068076,0
1738247208.7252584,0
1738247208.741603,0
1738247208.7562869,0
1738247208.7750852,0
1738247208.791974,0
1738247208.8067544,0
1738247208.8254886,0
1738247208.841871,0
1738247208.8566113,0
1738247208.8754053,0
1738247208.8917682,0
1738247208.9065857,0
1738247208.9250534,0
1738247208.941315,0
1738247208.9563606,0
1738247208.9750843,0
1738247208.9920704,0
1738247209.0069847,0
1738247209.025817,0
1738247209.0423727,0
1738247209.0572667,0
1738247209.075871,0
1738247209.0928247,0
1738247209.1071591,0
1738247209.1256452,0
1738247209.142239,0
1738247209.157272,0
1738247209.176709,0
1738247209.1930952,0
1738247209.2111197,0
1738247209.2284796,0
1738247209.2442615,0
1738247209.2583797,0
1738247209.2766204,0
1738247209.2929015,0
1738247209.3078144,0
1738247209.326656,0
1738247209.34277,0
1738247209.3575373,0
1738247209.376191,0
1738247209.3933382,0
1738247209.4075117,0
1738247209.4268105,0
1738247209.443573,0
1738247209.4581394,0
1738247209.47669,0
1738247209.4934783,0
1738247209.508563,0
1738247209.5269363,1
1738247209.5438704,1
1738247209.558344,1
1738247209.577126,1
1738247209.593706,1
1738247209.6086967,1
1738247209.6268775,1
1738247209.643831,1
1738247209.6592398,1
1738247209.6779065,1
1738247209.6942122,1
1738247209.7088263,1
1738247209.7275012,1
1738247209.7443206,1
1738247209.7593431,1
1738247209.7777438,1
1738247209.7944417,1
1738247209.8096342,1
1738247209.8280785,1
1738247209.8448694,1
1738247209.8594522,1
1738247209.8774552,1
1738247209.894941,1
1738247209.909443,1
1738247209.928208,1
1738247209.9442463,1
1738247209.9601943,1
1738247209.9778757,1
1738247209.9945087,1
1738247210.0099366,1
1738247210.027562,0
1738247210.045493,0
1738247210.0598545,0
1738247210.0777404,0
1738247210.0950377,0
1738247210.1103384,0
1738247210.128737,0
1738247210.1448357,0
1738247210.160399,0
1738247210.1786046,0
1738247210.1954565,0
1738247210.2108126,0
1738247210.228222,1
1738247210.2456214,1
1738247210.2611632,1
1738247210.279007,1
1738247210.2958572,1
1738247210.3107915,1
1738247210.328061,1
1738247210.3456974,0
1738247210.3611412,0
1738247210.3784952,0
1738247210.3956168,0
1738247210.4113617,0
1738247210.4285882,0
1738247210.4460382,0
1738247210.4620583,0
1738247210.4791915,0
1738247210.496042,0
1738247210.5116017,0
1738247210.528594,0
1738247210.5466146,0
1738247210.5612123,0
1738247210.5787835,0
1738247210.596032,0
1738247210.6127672,0
1738247210.629061,0
1738247210.6467376,0
1738247210.662613,0
1738247210.6791077,0
1738247210.6968722,0
1738247210.7108312,0
1738247210.7289977,0
1738247210.7468565,0
1738247210.7610793,0
1738247210.7794948,0
1738247210.7968073,0
1738247210.81265,0
1738247210.8295832,0
1738247210.8468492,0
1738247210.8626776,0
1738247210.8802426,0
1738247210.89701,0
1738247210.9127223,0
1738247210.9297614,0
1738247210.9471576,0
1738247210.9617734,0
1738247210.9799218,0
1738247210.9971666,0
1738247211.0112236,0
1738247211.0292091,0
1738247211.047202,0
1738247211.0627928,0
1738247211.0796423,0
1738247211.0980294,0
1738247211.1140056,0
1738247211.129912,0
1738247211.1481972,0
1738247211.163539,0
1738247211.1807923,0
1738247211.198686,0
1738247211.2150574,0
1738247211.2303326,0
1738247211.2479548,0
1738247211.2650907,0
1738247211.2816389,0
1738247211.2981362,0
1738247211.3151088,0
1738247211.3311083,0
1738247211.3488877,0
1738247211.3652656,0
1738247211.3813202,1
1738247211.3989415,1
1738247211.4156744,1
1738247211.4307427,1
1738247211.4491556,1
1738247211.4660244,1
1738247211.4816346,1
1738247211.499293,1
1738247211.5177605,1
1738247211.5324783,1
1738247211.5497918,1
1738247211.5673215,1
1738247211.58278,1
1738247211.5999691,1
1738247211.6169677,1
1738247211.6331124,1
1738247211.6505089,1
1738247211.6681347,1
1738247211.6859732,1
1738247211.701497,1
1738247211.718557,1
1738247211.7383778,1
1738247211.7533824,1
1738247211.7694736,1
1738247211.7894034,1
1738247211.8039143,1
1738247211.82053,1
1738247211.8401062,1
1738247211.8548238,1
1738247211.8714075,1
1738247211.8901415,1
1738247211.905017,1
1738247211.9211717,1
1738247211.9411488,1
1738247211.9549356,1
1738247211.9709492,1
1738247211.990271,1
1738247212.00443,0
1738247212.021541,0
1738247212.0402353,0
1738247212.0550256,0
1738247212.070465,0
1738247212.0901637,0
1738247212.1045268,0
1738247212.120826,0
1738247212.1409576,0
1738247212.1545928,0
1738247212.1707313,0
1738247212.189442,0
1738247212.2047446,0
1738247212.2206037,0
1738247212.239684,0
1738247212.2540972,0
1738247212.270576,0
1738247212.2892103,0
1738247212.3044026,0
1738247212.3201358,0
1738247212.33957,0
1738247212.3539388,0
1738247212.370326,0
1738247212.38899,0
1738247212.404448,0
1738247212.420689,0
1738247212.4400337,0
1738247212.454419,0
1738247212.4704306,0
1738247212.4889135,0
1738247212.5045595,0
1738247212.521242,0
1738247212.5388868,0
1738247212.5540483,0
1738247212.57059,0
1738247212.588756,0
1738247212.6045449,0
1738247212.620251,0
1738247212.6388729,0
1738247212.654306,0
1738247212.6704228,0
1738247212.6888888,0
1738247212.7039711,0
1738247212.7205296,0
1738247212.7390373,0
1738247212.7542343,0
1738247212.7705522,0
1738247212.789013,0
1738247212.8041043,0
1738247212.8210928,0
1738247212.8372653,0
1738247212.853731,0
1738247212.8707657,0
1738247212.8882418,0
1738247212.9041257,0
1738247212.9206212,0
1738247212.938352,0
1738247212.9543674,0
1738247212.9707026,0
1738247212.9892287,0
1738247213.0043485,0
1738247213.0208392,0
1738247213.0388913,0
1738247213.0544462,0
1738247213.0713613,0
1738247213.0893104,0
1738247213.1050756,0
1738247213.121353,0
1738247213.1390636,0
1738247213.1549978,0
1738247213.1718285,0
1738247213.188936,0
1738247213.2055078,0
1738247213.2219107,0
1738247213.239172,0
1738247213.2556283,0
1738247213.270933,0
1738247213.2896056,0
1738247213.3052833,0
1738247213.3216548,0
1738247213.3395689,0
1738247213.355124,0
1738247213.3718302,0
1738247213.3899603,0
1738247213.4055686,0
1738247213.4222493,0
1738247213.4394314,0
1738247213.455814,0
1738247213.4721584,0
1738247213.4896562,0
1738247213.5058749,0
1738247213.5220976,0
1738247213.539819,0
1738247213.5559,0
1738247213.5723526,0
1738247213.590012,0
1738247213.6061509,0
1738247213.6226995,0
1738247213.6402757,0
1738247213.6568851,0
1738247213.6724553,0
1738247213.6904304,0
1738247213.706064,0
1738247213.7225456,0
1738247213.7403655,0
1738247213.7566078,0
1738247213.772447,0
1738247213.7910593,0
1738247213.8065262,0
1738247213.8222716,0
1738247213.8406506,0
1738247213.856907,0
1738247213.872728,0
1738247213.8910956,0
1738247213.9067378,0
1738247213.9221792,0
1738247213.940801,0
1738247213.9570937,0
1738247213.9722853,0
1738247213.9908607,0
1738247214.0075078,0
1738247214.0229907,0
1738247214.0404854,0
1738247214.0569649,0
1738247214.0725446,0
1738247214.0911002,0
1738247214.1073766,0
1738247214.1226103,0
1738247214.1405976,0
1738247214.1570852,1
1738247214.1724644,1
1738247214.1909533,1
1738247214.2077465,1
1738247214.2274933,1
1738247214.2451034,1
1738247214.2601397,1
1738247214.2773497,1
1738247214.295116,1
1738247214.3097258,1
1738247214.3247638,1
1738247214.341478,1
1738247214.3585842,1
1738247214.3737748,1
1738247214.390926,1
1738247214.4084368,1
1738247214.4229188,1
1738247214.4408348,1
1738247214.4579484,1
1738247214.472882,1
1738247214.491068,1
1738247214.5080202,1
1738247214.523943,1
1738247214.541398,1
1738247214.5580893,1
1738247214.5734236,1
1738247214.591451,1
1738247214.6084793,1
1738247214.6242287,1
1738247214.64175,1
1738247214.6588094,1
1738247214.6738365,1
1738247214.6916292,1
1738247214.7084308,1
1738247214.7241254,1
1738247214.7418954,1
1738247214.758658,1
1738247214.7736058,1
1738247214.7920156,1
1738247214.808509,1
1738247214.823842,1
1738247214.8419647,1
1738247214.8587074,1
1738247214.8737752,1
1738247214.8918178,1
1738247214.9097862,1
1738247214.9242144,1
1738247214.94217,1
1738247214.9591317,1
1738247214.9739814,1
1738247214.992286,1
1738247215.0096369,1
1738247215.024349,1
1738247215.0425105,1
1738247215.0599236,1
1738247215.0750844,1
1738247215.09261,1
1738247215.1106515,1
1738247215.12547,1
1738247215.1427011,1
1738247215.160016,1
1738247215.1757317,1
1738247215.192893,1
1738247215.2104144,1
1738247215.2261925,1
1738247215.2431796,1
1738247215.2610512,1
1738247215.2768085,1
1738247215.293084,1
1738247215.3111432,1
1738247215.3267944,1
1738247215.3434231,1
1738247215.3609383,1
1738247215.3775463,1
1738247215.393951,1
1738247215.41056,1
1738247215.4268062,1
1738247215.443524,1
1738247215.461028,1
1738247215.476237,1
1738247215.4935277,0
1738247215.511007,0
1738247215.526702,0
1738247215.5436368,0
1738247215.560967,0
1738247215.5765262,0
1738247215.593753,0
1738247215.610889,0
1738247215.626646,0
1738247215.6440763,0
1738247215.661246,0
1738247215.677077,0
1738247215.6937993,0
1738247215.7115817,0
1738247215.7266378,0
1738247215.7438695,0
1738247215.7610188,0
1738247215.7770343,0
1738247215.7943382,0
1738247215.8111894,0
1738247215.828071,0
1738247215.8439286,0
1738247215.8616502,0
1738247215.8773656,0
1738247215.8941746,0
1738247215.9120555,0
1738247215.9283662,0
1738247215.944572,0
1738247215.9620185,0
1738247215.978493,0
1738247215.9948869,0
1738247216.0118272,0
1738247216.0287428,0
1738247216.0450935,0
1738247216.0627632,0
1738247216.077433,0
1738247216.0943727,0
1738247216.1121087,0
1738247216.1275923,0
1738247216.1442246,0
1738247216.162279,0
1738247216.1787796,0
1738247216.1946335,0
1738247216.2123313,0
1738247216.2292593,0
1738247216.2452855,0
1738247216.2624955,0
1738247216.2795296,0
1738247216.2952042,0
1738247216.3122058,0
1738247216.329895,0
1738247216.345211,0
1738247216.3630111,0
1738247216.3806748,0
1738247216.39523,0
1738247216.413002,0
1738247216.4307916,0
1738247216.4454672,0
1738247216.4634757,0
1738247216.4809463,0
1738247216.4956734,0
1738247216.513863,0
1738247216.5309095,0
1738247216.5462527,0
1738247216.5639262,0
1738247216.581687,0
1738247216.595897,0
1738247216.6141162,0
1738247216.6314387,0
1738247216.6466122,0
1738247216.6650057,0
1738247216.6820428,0
1738247216.6963685,0
1738247216.7138236,0
1738247216.731177,0
1738247216.7466226,0
1738247216.764696,0
1738247216.7826989,0
1738247216.7974384,0
1738247216.8143086,0
1738247216.8325243,0
1738247216.8476665,0
1738247216.8661077,0
1738247216.8826666,0
1738247216.8980536,0
1738247216.9150217,0
1738247216.9332051,0
1738247216.9490774,0
1738247216.965794,0
1738247216.983394,0
1738247216.9991405,0
1738247217.016382,0
1738247217.0337837,0
1738247217.0499263,0
1738247217.0665696,0
1738247217.0841808,0
1738247217.0994582,0
1738247217.1172578,0
1738247217.133253,0
1738247217.1494696,0
1738247217.1661026,0
1738247217.1834748,0
1738247217.198239,0
1738247217.2162712,0
1738247217.233235,0
1738247217.2487996,0
1738247217.2661958,0
1738247217.283496,0
1738247217.2980344,0
1738247217.3153117,0
1738247217.3330452,0
1738247217.348304,0
1738247217.365474,0
1738247217.3833294,0
1738247217.3982012,0
1738247217.415944,0
1738247217.4334989,0
1738247217.4482598,0
1738247217.466257,0
1738247217.4838135,0
1738247217.4979467,0
1738247217.516012,0
1738247217.5337508,0
1738247217.5484495,0
1738247217.5662546,0
1738247217.583742,0
1738247217.598061,0
1738247217.615928,0
1738247217.633576,0
1738247217.6481628,0
1738247217.6661034,0
1738247217.6840627,0
1738247217.6983287,0
1738247217.7167466,0
1738247217.733426,0
1738247217.749118,0
1738247217.7662275,0
1738247217.7838702,0
1738247217.7987804,0
1738247217.816122,0
1738247217.8336227,0
1738247217.8489623,0
1738247217.866536,0
1738247217.8841517,0
1738247217.898825,0
1738247217.9166367,0
1738247217.9351633,0
1738247217.94933,0
1738247217.9682062,0
1738247217.9846582,0
1738247217.9998157,0
1738247218.0186658,0
1738247218.0345402,0
1738247218.0497844,0
1738247218.0682812,0
1738247218.0846827,0
1738247218.0999289,0
1738247218.1189437,0
1738247218.1347082,0
1738247218.1505237,0
1738247218.1695368,0
1738247218.1855152,0
1738247218.2004435,0
1738247218.21904,0
1738247218.2353015,0
1738247218.2509878,0
1738247218.2697372,0
1738247218.285888,0
1738247218.3000772,0
1738247218.319578,0
1738247218.3362558,0
1738247218.3514106,0
1738247218.3699274,0
1738247218.3857443,0
1738247218.401153,0
1738247218.4202075,0
1738247218.4366665,0
1738247218.4509003,0
1738247218.4710226,1
1738247218.4868495,1
1738247218.5010805,1
1738247218.5209105,1
1738247218.5369658,1
1738247218.5516367,1
1738247218.571887,1
1738247218.5867405,1
1738247218.602038,1
1738247218.621268,1
1738247218.636622,1
1738247218.652284,1
1738247218.672476,1
1738247218.6873193,1
1738247218.7024767,1
1738247218.7220066,1
1738247218.7371716,1
1738247218.7526193,1
1738247218.7720454,1
1738247218.7874725,1
1738247218.801877,1
1738247218.8218267,1
1738247218.8377333,1
1738247218.852745,1
1738247218.8723626,1
1738247218.8882425,1
1738247218.9020927,1
1738247218.9230292,1
1738247218.9377372,1
1738247218.9530077,1
1738247218.973463,1
1738247218.9896326,1
1738247219.005752,1
1738247219.0252368,1
1738247219.041337,1
1738247219.0590768,1
1738247219.075754,1
1738247219.0938165,1
1738247219.1105,1
1738247219.1267753,1
1738247219.1450264,1
1738247219.161062,1
1738247219.176661,1
1738247219.1957147,1
1738247219.211589,1
1738247219.2273843,1
1738247219.2451398,1
1738247219.2615542,1
1738247219.2766986,1
1738247219.2953398,1
1738247219.3112805,1
1738247219.326863,1
1738247219.3444493,1
1738247219.3614106,1
1738247219.376829,1
1738247219.394432,1
1738247219.411427,1
1738247219.4276574,1
1738247219.4444876,1
1738247219.4618688,1
1738247219.4772017,1
1738247219.4949992,1
1738247219.5123334,1
1738247219.5271711,1
1738247219.5454235,1
1738247219.562215,1
1738247219.57809,1
1738247219.5965035,1
1738247219.6125002,1
1738247219.6284506,1
1738247219.6451814,1
1738247219.6630058,1
1738247219.6775742,1
1738247219.695311,1
1738247219.712834,1
1738247219.7277048,1
1738247219.7458684,1
1738247219.7624671,1
1738247219.777492,1
1738247219.7955964,1
1738247219.8131576,1
1738247219.8275745,1
1738247219.845924,1
1738247219.862835,1
1738247219.8779058,1
1738247219.896507,1
1738247219.9133182,1
1738247219.9286425,1
1738247219.946447,1
1738247219.963812,1
1738247219.977978,1
1738247219.9965627,1
1738247220.0129185,1
1738247220.0282593,1
1738247220.0463808,1
1738247220.063512,1
1738247220.07878,1
1738247220.096263,1
1738247220.1138446,1
1738247220.128361,1
1738247220.1462162,1
1738247220.1638482,1
1738247220.1787002,1
1738247220.196901,1
1738247220.213779,1
1738247220.228746,1
1738247220.2467911,1
1738247220.2641966,1
1738247220.2799842,1
1738247220.296816,1
1738247220.3149302,1
1738247220.3305538,1
1738247220.3479698,1
1738247220.3652496,1
1738247220.3807113,1
1738247220.3971348,1
1738247220.4151373,1
1738247220.4302728,0
1738247220.4480188,0
1738247220.4645703,0
1738247220.4807315,0
1738247220.4978354,0
1738247220.5151312,0
1738247220.5314355,0
1738247220.548005,0
1738247220.5649192,0
1738247220.5814683,0
1738247220.5977452,0
1738247220.6153235,0
1738247220.6315408,0
1738247220.6480694,0
1738247220.6653275,0
1738247220.6822677,0
1738247220.6976068,0
1738247220.715631,0
1738247220.7321267,0
1738247220.7480574,0
1738247220.7659442,0
1738247220.7816386,0
1738247220.7978532,0
1738247220.8158023,0
1738247220.83189,0
1738247220.8485436,0
1738247220.8660169,0
1738247220.8819692,0
1738247220.8981686,0
1738247220.9160736,0
1738247220.9321764,0
1738247220.9477365,0
1738247220.9660783,0
1738247220.9817138,0
1738247220.9986825,0
1738247221.0156288,0
1738247221.0314116,0
1738247221.0482287,0
1738247221.0654142,0
1738247221.079945,0
1738247221.0972502,0
1738247221.1151469,0
1738247221.1302228,0
1738247221.147317,0
1738247221.1656148,0
1738247221.1804934,0
1738247221.1982465,0
1738247221.2154987,0
1738247221.2318263,0
1738247221.248432,0
1738247221.2653658,1
1738247221.28148,1
1738247221.29828,1
1738247221.3154817,1
1738247221.3318634,1
1738247221.3479817,1
1738247221.3657548,1
1738247221.3824556,1
1738247221.3989563,1
1738247221.415985,1
1738247221.432881,1
1738247221.4489226,1
1738247221.4665792,1
1738247221.4832585,1
1738247221.4992669,1
1738247221.516868,1
1738247221.5333574,1
1738247221.549558,1
1738247221.5674512,1
1738247221.5846224,1
1738247221.5997157,1
1738247221.618132,1
1738247221.6358216,1
1738247221.6507528,1
1738247221.6685183,1
1738247221.68585,1
1738247221.7016346,1
1738247221.7190156,1
1738247221.7371376,0
1738247221.7527876,0
1738247221.7697225,0
1738247221.7869673,0
1738247221.8027866,0
1738247221.819837,0
1738247221.8372667,0
1738247221.8534734,0
1738247221.869885,0
1738247221.8884988,0
1738247221.9038975,0
1738247221.9203246,0
1738247221.937602,0
1738247221.953441,0
1738247221.9703035,0
1738247221.9873128,1
1738247222.0037384,1
1738247222.0210865,1
1738247222.037552,1
1738247222.0534563,1
1738247222.0708742,1
1738247222.0881326,1
1738247222.1034424,1
1738247222.120998,0
1738247222.1379237,0
1738247222.153306,0
1738247222.1709926,0
1738247222.1888287,0
1738247222.2026863,0
1738247222.2202542,0
1738247222.2378733,0
1738247222.2531052,0
1738247222.2704864,0
1738247222.287713,0
1738247222.3025117,0
1738247222.320606,0
1738247222.3380682,0
1738247222.353176,0
1738247222.3706558,0
1738247222.3878343,0
1738247222.4030464,0
1738247222.420706,0
1738247222.4378753,0
1738247222.452804,0
1738247222.470694,0
1738247222.488117,0
1738247222.5035946,0
1738247222.5211024,0
1738247222.5380094,0
1738247222.5536497,0
1738247222.571083,0
1738247222.5882242,0
1738247222.603443,0
1738247222.621527,0
1738247222.6381943,0
1738247222.6532578,0
1738247222.6703782,0
1738247222.6887748,0
1738247222.7027037,0
1738247222.7196984,0
1738247222.7368317,0
1738247222.752414,0
1738247222.7694705,0
1738247222.7871103,0
1738247222.8027077,0
1738247222.8202324,0
1738247222.8377318,0
1738247222.853072,0
1738247222.8710482,0
1738247222.8889372,0
1738247222.902598,0
1738247222.9205973,0
1738247222.9378457,0
1738247222.9530468,0
1738247222.9711275,0
1738247222.9880848,0
1738247223.0037296,0
1738247223.0208952,0
1738247223.0384183,0
1738247223.0537422,0
1738247223.070793,0
1738247223.0885715,0
1738247223.1038098,0
1738247223.121016,0
1738247223.1386597,0
1738247223.1538007,0
1738247223.171044,0
1738247223.189032,0
1738247223.2035685,0
1738247223.221138,0
1738247223.2390745,0
1738247223.2536511,0
1738247223.2715974,0
1738247223.2891748,0
1738247223.3036928,0
1738247223.321543,0
1738247223.3388112,0
1738247223.35356,0
1738247223.371158,0
1738247223.3890915,0
1738247223.4039588,0
1738247223.4211378,0
1738247223.4393582,0
1738247223.4538145,0
1738247223.472546,0
1738247223.4892757,0
1738247223.5046835,0
1738247223.5215125,0
1738247223.5390575,0
1738247223.5544145,0
1738247223.5717611,0
1738247223.5896006,0
1738247223.60382,0
1738247223.621483,0
1738247223.6389492,0
1738247223.6545238,0
1738247223.6720688,0
1738247223.6894472,0
1738247223.7039113,0
1738247223.721059,0
1738247223.7390432,0
1738247223.7545795,0
1738247223.7718675,0
1738247223.7891965,0
1738247223.8051224,0
1738247223.8210392,0
1738247223.8398728,0
1738247223.854469,0
1738247223.8725474,0
1738247223.8894207,0
1738247223.9046333,0
1738247223.921035,0
1738247223.9395556,0
1738247223.9542222,0
1738247223.9713006,0
1738247223.9896894,0
1738247224.0042782,0
1738247224.019832,0
1738247224.039637,0
1738247224.0545664,0
1738247224.0704186,0
1738247224.08937,0
1738247224.1043134,0
1738247224.1197734,0
1738247224.139762,0
1738247224.1541748,0
1738247224.1694736,0
1738247224.1891532,0
1738247224.204219,0
1738247224.2190576,0
1738247224.2397094,0
1738247224.254368,0
1738247224.2689865,0
1738247224.2892044,0
1738247224.3041642,0
1738247224.319132,0
1738247224.3394177,0
1738247224.3544884,0
1738247224.3705175,0
1738247224.389969,0
1738247224.4044397,0
1738247224.4193308,0
1738247224.4396904,0
1738247224.4539592,0
1738247224.4697826,0
1738247224.4893608,0
1738247224.5047626,0
1738247224.519725,0
1738247224.5398855,0
1738247224.5545382,0
1738247224.5695832,0
1738247224.5900204,0
1738247224.604709,0
1738247224.619404,0
1738247224.6400182,0
1738247224.654739,0
1738247224.6701112,0
1738247224.690315,0
1738247224.705372,0
1738247224.7200418,0
1738247224.7409482,0
1738247224.7548842,0
1738247224.7701738,0
1738247224.7905817,0
1738247224.8046,0
1738247224.820174,0
1738247224.8401966,0
1738247224.854849,0
1738247224.8701186,0
1738247224.8906426,0
1738247224.9052205,0
1738247224.9204924,0
1738247224.9402196,0
1738247224.9554784,0
1738247224.9706488,0
1738247224.9900775,0
1738247225.0052176,0
1738247225.0202043,0
1738247225.0408933,0
1738247225.0555189,0
1738247225.0705664,0
1738247225.0905652,0
1738247225.1055925,0
1738247225.1206522,0
1738247225.1408982,0
1738247225.155531,0
1738247225.1713965,0
1738247225.1910498,0
1738247225.2055511,0
1738247225.2210286,0
1738247225.2412677,0
1738247225.255821,0
1738247225.2720528,0
1738247225.2913318,0
1738247225.3056505,0
1738247225.3213663,0
1738247225.3413773,0
1738247225.355949,0
1738247225.3721895,0
1738247225.3917744,0
1738247225.405938,0
1738247225.4214425,0
1738247225.4411354,0
1738247225.4555936,0
1738247225.4718668,0
1738247225.4924653,0
1738247225.5062444,0
1738247225.5224524,0
1738247225.5418518,0
1738247225.5565543,0
1738247225.5718615,0
1738247225.592526,0
1738247225.606003,0
1738247225.621902,0
1738247225.6416564,0
1738247225.6560285,0
1738247225.6716795,0
1738247225.6917715,0
1738247225.706209,0
1738247225.7221496,0
1738247225.741965,0
1738247225.756669,0
1738247225.7724576,0
1738247225.791963,0
1738247225.8062136,0
1738247225.822529,0
1738247225.8420496,0
1738247225.8564606,0
1738247225.8724873,0
1738247225.8922842,0
1738247225.906177,0
1738247225.9228454,0
1738247225.9419615,0
1738247225.957018,0
1738247225.9724293,0
1738247225.992281,0
1738247226.0065162,0
1738247226.0223596,0
1738247226.0418465,0
